Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,goal_time_h,goal_time_a,finished,red_cards_h,red_cards_a,BbAv>2.5,PSCH,PSCD,PSCA
P1,11/03/2019,Benfica,Belenenses,2,2,"55,65","68,7",96,,93,1.49,1.17,8.1,17.26
P1,15/03/2019,Sp Lisbon,Santa Clara,1,0,59,,94,,,1.63,1.24,6.25,14.39
P1,16/03/2019,Belenenses,Portimonense,2,2,"49,67","3,18",93,,,2.17,2.54,3.29,3.06
P1,16/03/2019,Guimaraes,Boavista,3,1,,35,94,,,2.45,1.69,3.66,6.12
P1,16/03/2019,Porto,Maritimo,3,0,"7,57,70",53,94,,,1.56,1.1,11.26,29.22
P1,16/03/2019,Setubal,Sp Braga,0,1,,35,94,,,2.26,5.35,3.44,1.81
P1,17/03/2019,Aves,Chaves,0,1,,10,94,,,2.38,2.13,3.3,3.94
P1,17/03/2019,Moreirense,Benfica,0,4,,"37,43,48,83",92,,,1.81,7.79,4.81,1.44
P1,17/03/2019,Nacional,Rio Ave,0,1,,36,98,,,1.82,2.99,3.66,2.39
P1,17/03/2019,Tondela,Feirense,1,1,89,44,95,82,,2.14,1.99,3.4,4.35
P1,29/03/2019,Portimonense,Moreirense,0,2,,"34,6",93,,,1.79,2.05,3.73,3.69
P1,30/03/2019,Benfica,Tondela,1,0,84,,94,,,1.34,1.1,11.49,28
P1,30/03/2019,Chaves,Sp Lisbon,1,3,60,"23,80,100",102,,87,2.02,5.22,3.59,1.79
P1,30/03/2019,Santa Clara,Guimaraes,1,0,26,,94,,,2.35,3.52,3.26,2.3
P1,30/03/2019,Sp Braga,Porto,2,3,"5,47","27,69,79",97,73,,2.21,4.57,3.31,1.98
P1,31/03/2019,Boavista,Belenenses,2,0,"53,91",,98,88,,2.59,2.66,3.1,3.06
P1,31/03/2019,Maritimo,Nacional,3,2,"5,16,35","11,87",96,,,2,2.33,3.28,3.43
P1,31/03/2019,Rio Ave,Aves,0,2,,"36,83",98,,,2.13,2.68,3.25,2.91
P1,01/04/2019,Feirense,Setubal,0,1,,81,96,75,,2.58,2.84,3.11,2.85
P1,05/04/2019,Porto,Boavista,2,0,"41,48",,94,,,1.6,1.17,7.72,20.38
P1,06/04/2019,Belenenses,Santa Clara,1,1,9,40,93,47,,2.39,2.24,3.11,3.87
P1,06/04/2019,Guimaraes,Chaves,4,0,"4,11,36,80",,91,,,2.25,1.68,3.6,6.37
P1,06/04/2019,Moreirense,Sp Braga,1,0,47,,94,,,2.11,4.42,3.83,1.85
P1,06/04/2019,Nacional,Aves,0,0,,,93,39,46,2.07,2.76,3.09,2.96
P1,07/04/2019,Feirense,Benfica,1,4,10,"40,45,49,89",93,,,1.61,14.57,6.29,1.24
P1,07/04/2019,Setubal,Maritimo,1,0,37,,95,,,2.52,2.06,3.16,4.45
P1,07/04/2019,Sp Lisbon,Rio Ave,3,0,"12,36,54",,92,,,1.56,1.34,5.77,8.84
P1,08/04/2019,Tondela,Portimonense,3,2,"63,72,85","20,45",97,94,,1.88,2.57,3.42,2.91
P1,12/04/2019,Chaves,Belenenses,2,2,"4,76","37,52",95,"46,86",82,2.35,1.98,3.52,4.23
P1,13/04/2019,Aves,Sp Lisbon,1,3,33,"24,44,84",94,,5,1.89,4.75,3.49,1.88
P1,13/04/2019,Portimonense,Porto,0,3,,"15,73,92",93,,,1.72,9.05,5.36,1.36
P1,13/04/2019,Santa Clara,Moreirense,1,1,45,12,94,,31,2.23,2.37,3.32,3.31
P1,14/04/2019,Benfica,Setubal,4,2,"2,36,56,77","39,88",96,,,1.5,1.15,9.71,15.56
P1,14/04/2019,Boavista,Nacional,1,0,16,,98,,,2.07,2.08,3.55,3.8
P1,14/04/2019,Maritimo,Feirense,2,0,"39,43",,93,,"71,73",2.35,1.74,3.65,5.63
P1,14/04/2019,Rio Ave,Guimaraes,2,1,"31,48",88,97,95,,2.07,3.2,3.32,2.43
P1,14/04/2019,Sp Braga,Tondela,3,0,"1,64,95",,97,,,1.77,1.36,5.16,9.54
P1,19/04/2019,Guimaraes,Aves,0,2,,"9,66",93,,,2.19,1.96,3.34,4.61
P1,19/04/2019,Nacional,Sp Lisbon,0,1,,62,95,,,1.65,5.03,4.08,1.71
P1,19/04/2019,Setubal,Portimonense,1,1,63,87,94,,,2.14,2.58,3.1,3.18
P1,19/04/2019,Tondela,Boavista,1,0,17,,94,,,2.25,2.14,3.35,3.84
P1,20/04/2019,Belenenses,Rio Ave,1,3,73,"20,35,48",96,,,2.21,2.4,3.37,3.21
P1,20/04/2019,Feirense,Sp Braga,0,2,,"46,76",93,,,1.97,10.24,5.04,1.36
P1,20/04/2019,Moreirense,Chaves,0,1,,72,95,,,2.23,1.93,3.6,4.35
P1,20/04/2019,Porto,Santa Clara,1,0,18,,94,,,1.49,1.13,9.27,24.21
P1,22/04/2019,Benfica,Maritimo,6,0,"3,49,64,71,88,90",,92,,,1.44,1.1,11.11,28.67
P1,26/04/2019,Rio Ave,Porto,2,2,"85,9","18,22",95,93,,1.61,13.71,6.73,1.23
P1,27/04/2019,Aves,Belenenses,3,0,"60,78,90",,94,,,2.29,1.72,3.91,5.22
P1,27/04/2019,Portimonense,Feirense,1,0,37,,94,46,32,1.73,1.45,4.75,7.63
P1,27/04/2019,Santa Clara,Setubal,0,0,,,93,,,2.41,2.49,2.99,3.46
P1,27/04/2019,Sp Lisbon,Guimaraes,2,0,"39,51",,93,,,1.64,1.43,4.72,8.37
P1,28/04/2019,Boavista,Moreirense,3,1,"26,81,86",92,93,,,2.41,2.4,3.29,3.3
P1,28/04/2019,Chaves,Nacional,4,1,"9,22,64,86",19,94,,,1.8,1.85,3.78,4.49
P1,28/04/2019,Maritimo,Tondela,2,0,"33,83",,94,,,2.14,2.59,3.14,3.12
P1,28/04/2019,Sp Braga,Benfica,1,4,35,"59,66,69,90",95,,,1.9,4.67,3.79,1.82
P1,03/05/2019,Moreirense,Rio Ave,1,2,36,"19,66",94,,,1.87,2.5,3.57,2.9
P1,04/05/2019,Benfica,Portimonense,5,1,"62,66,84,88,91",53,93,,,1.29,1.12,10.89,22.26
P1,04/05/2019,Feirense,Chaves,4,4,"13,37,70,76","10,59,73,95",96,26,96,1.99,4.35,3.53,1.94
P1,04/05/2019,Maritimo,Sp Braga,1,0,82,,95,36,,1.85,4.53,4.09,1.78
P1,04/05/2019,Porto,Aves,4,0,"18,30,68,70",,93,,,1.46,1.12,11.01,19.08
P1,05/05/2019,Belenenses,Sp Lisbon,1,8,61,"10,46,65,70,75,77,84,90",91,22,,1.73,6.76,4.91,1.47
P1,05/05/2019,Guimaraes,Nacional,2,2,"11,78","82,91",94,24,,1.81,1.61,4.32,5.6
P1,05/05/2019,Tondela,Santa Clara,1,3,51,"21,66,76",94,,,1.96,1.63,4.13,5.84
P1,06/05/2019,Setubal,Boavista,0,3,,"70,90,101",114,"67,71,73",,2.28,2.35,2.59,4.4
P1,10/05/2019,Aves,Moreirense,0,1,,54,94,,,2.14,2.42,3.25,3.3
P1,11/05/2019,Boavista,Sp Braga,4,2,"22,40,43,49","5,26",94,,,1.92,4.34,3.62,1.93
P1,11/05/2019,Portimonense,Maritimo,3,2,"28,62,88","26,39",95,,,1.85,1.55,4.48,6.22
P1,11/05/2019,Santa Clara,Feirense,4,4,"10,43,58,80","30,36,40,70",95,,,1.92,1.83,3.79,4.63
P1,11/05/2019,Sp Lisbon,Tondela,1,1,6,67,94,37,,1.49,1.28,6.58,9.92
P1,12/05/2019,Chaves,Setubal,1,2,64,"6,15",99,,,2.21,2.32,3.05,3.77
P1,12/05/2019,Guimaraes,Belenenses,5,1,"64,65,80,86,91",72,95,,,1.7,1.45,4.91,7.13
P1,12/05/2019,Nacional,Porto,0,4,,"14,28,59,88",92,,,1.44,10.42,6.96,1.26
P1,12/05/2019,Rio Ave,Benfica,2,3,"50,84","3,45,56",94,,,1.4,10.56,6.24,1.28
P1,16/05/2019,Belenenses,Nacional,3,0,"15,47,79",,92,,,1.66,2.2,3.77,3.27
P1,17/05/2019,Sp Braga,Portimonense,2,0,"12,56",,92,,,1.44,1.34,5.83,8.55
P1,18/05/2019,Benfica,Santa Clara,4,1,"16,23,39,56",59,92,,,1.28,1.09,13.2,27.36
P1,18/05/2019,Feirense,Aves,2,1,"62,76",31,93,,,2.08,1.6,4.39,5.26
P1,18/05/2019,Maritimo,Boavista,0,1,,30,96,,,2.23,2.36,3.37,3.29
P1,18/05/2019,Porto,Sp Lisbon,2,1,"78,87",61,95,89,19,1.61,1.38,5.11,8.74
P1,18/05/2019,Setubal,Rio Ave,1,3,53,"50,91,92",93,,,1.84,2.18,3.51,3.55
P1,19/05/2019,Moreirense,Guimaraes,1,3,15,"20,68,94",95,,,2.18,2.68,3.42,2.78
P1,19/05/2019,Tondela,Chaves,5,2,"4,9,16,28,77","38,45",93,,,1.72,2.1,3.67,3.61
